Frequency Analysis
Freq,Power
-14.99 , 0.000298096766216
-14.97 , 0.000277388514577
-14.95 , 0.000255860733098
-14.93 , 0.000233824483123
-14.91 , 0.000211598872709
-14.89 , 0.000189506459002
-14.87 , 0.000167868588407
-14.85 , 0.000147000743374
-14.83 , 0.000127207964776
-14.81 , 0.000108780417868
-14.79 , 9.1989167957e-05
-14.77 , 7.70822288876e-05
-14.75 , 6.42809436014e-05
-14.73 , 5.37767511952e-05
-14.71 , 4.57283892727e-05
-14.69 , 4.0259573993e-05
-14.67 , 3.74571931687e-05
-14.65 , 3.73700401705e-05
-14.63 , 4.00081083484e-05
-14.61 , 4.53424573258e-05
-14.59 , 5.33056539608e-05
-14.57 , 6.37927821553e-05
-14.55 , 7.66630071325e-05
-14.53 , 9.17416714446e-05
-14.51 , 0.000108822891932
-14.49 , 0.000127672619264
-14.47 , 0.00014803211465
-14.45 , 0.000169621791957
-14.43 , 0.000192145367867
-14.41 , 0.000215294257961
-14.39 , 0.00023875215282
-14.37 , 0.000262199705402
-14.35 , 0.000285319259159
-14.33 , 0.000307799545674
-14.31 , 0.000329340280905
-14.29 , 0.000349656590617
-14.27 , 0.000368483198029
-14.25 , 0.000385578310264
-14.23 , 0.00040072714465
-14.21 , 0.000413745041341
-14.19 , 0.000424480114933
-14.17 , 0.000432815404731
-14.15 , 0.0004386704909
-14.13 , 0.000442002551822
-14.11 , 0.000442806846527
-14.09 , 0.000441116614774
-14.07 , 0.000437002396292
-14.05 , 0.000430570779561
-14.03 , 0.000421962599279
-14.01 , 0.000411350610111
-13.99 , 0.000398936672426
-13.97 , 0.000384948493227
-13.95 , 0.000369635972408
-13.93 , 0.00035326721059
-13.91 , 0.00033612424009
-13.89 , 0.000318498544935
-13.87 , 0.000300686439176
-13.85 , 0.000282984375072
-13.83 , 0.000265684253898
-13.81 , 0.000249068812223
-13.79 , 0.000233407155481
-13.77 , 0.000218950508479
-13.75 , 0.000205928249303
-13.73 , 0.000194544288801
-13.71 , 0.000184973852599
-13.69 , 0.000177360716499
-13.67 , 0.000171814939182
-13.65 , 0.000168411128527
-13.63 , 0.000167187269646
-13.61 , 0.000168144134117
-13.59 , 0.000171245280878
-13.57 , 0.000176417650095
-13.55 , 0.000183552742123
-13.53 , 0.000192508364514
-13.51 , 0.0002031109212
-13.49 , 0.000215158209401
-13.47 , 0.000228422681881
-13.45 , 0.000242655124718
-13.43 , 0.00025758869419
-13.41 , 0.000272943250571
-13.39 , 0.000288429921791
-13.37 , 0.000303755826121
-13.35 , 0.000318628880287
-13.33 , 0.000332762617834
-13.31 , 0.0003458809421
-13.29 , 0.000357722738884
-13.27 , 0.000368046275778
-13.25 , 0.000376633318148
-13.23 , 0.000383292895859
-13.21 , 0.000387864659986
-13.19 , 0.000390221774848
-13.17 , 0.000390273297696
-13.15 , 0.000387966006089
-13.13 , 0.000383285641394
-13.11 , 0.000376257545753
-13.09 , 0.000366946679116
-13.07 , 0.000355457012514
-13.05 , 0.000341930303335
-13.03 , 0.000326544267967
-13.01 , 0.000309510176541
-12.99 , 0.000291069903558
-12.97 , 0.000271492476724
-12.95 , 0.000251070174267
-12.93 , 0.000230114228207
-12.91 , 0.00020895019738
-12.89 , 0.000187913079449
-12.87 , 0.000167342235414
-12.85 , 0.000147576203463
-12.83 , 0.000128947480984
-12.81 , 0.000111777354513
-12.79 , 9.63708569905e-05
-12.77 , 8.30119301687e-05
-12.75 , 7.19588672319e-05
-12.73 , 6.34401067824e-05
-12.71 , 5.76504443138e-05
